packageId,dateIssued,granuleClass,title
CREC-2023-01-10,2023-01-10,EXTENSIONS,Recognizing The 2022 Uga Football National Championship
CREC-2023-01-10,2023-01-10,EXTENSIONS,Explanation Regarding Cosponsoring A Bill
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring The Life Of Dr. Alfredo Trevino
CREC-2023-01-10,2023-01-10,EXTENSIONS,Recognizing Gary Lee Dillahunty
CREC-2023-01-10,2023-01-10,EXTENSIONS,Recognizing William ``Bill'' Harold Prestage
CREC-2023-01-10,2023-01-10,EXTENSIONS,Introduction Of Clean Water Srf Parity Act
CREC-2023-01-10,2023-01-10,EXTENSIONS,Recognizing The Service Of Cheryl Kimball
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring Norma Michael
CREC-2023-01-10,2023-01-10,EXTENSIONS,Introduction Of The District Of Columbia Legislative Home Rule Act
CREC-2023-01-10,2023-01-10,EXTENSIONS,Congratulating Midlands Technical College Students For Winning Gold In National Skills Competition
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring Bill Harper'S Service To Minnesota'S 4Th Congressional District
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring Captain Thomas F. Mantell Jr.
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring The Life Of Wayne Kirby
CREC-2023-01-10,2023-01-10,EXTENSIONS,"To Name The Department Of Veterans Affairs Outpatient Clinic In Vallejo, California, As The ``Delphine Metcalf-Foster Va Clinic''"
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring Matthew David Andersen
CREC-2023-01-10,2023-01-10,EXTENSIONS,"Celebrating The Retirement Of Don Kellaher, Senior Advisor To The Sergeant At Arms"
CREC-2023-01-10,2023-01-10,EXTENSIONS,"Recognizing Mr. Claud ``Rob'' Wheatly, Iii"
CREC-2023-01-10,2023-01-10,EXTENSIONS,Commemorating The Retirement Of Betsy Russell
CREC-2023-01-10,2023-01-10,EXTENSIONS,Honoring The Life And Service Of Captain Thomas Edwards Davis
CREC-2023-01-10,2023-01-10,EXTENSIONS,"Honoring George Pukenas, On His 100Th Birthday"
CREC-2023-01-10,2023-01-10,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2023-01-10,2023-01-10,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-13
CREC-2023-01-10,2023-01-10,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2023-01-10,2023-01-10,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2023-01-10,2023-01-10,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2023-01-10,2023-01-10,DAILYDIGEST,Daily Digest/Senate
CREC-2023-01-09,2023-01-09,HOUSE,Public Bills And Resolutions
CREC-2023-01-09,2023-01-09,HOUSE,The Southern Border
CREC-2023-01-09,2023-01-09,HOUSE,The End Of Mandates
CREC-2023-01-09,2023-01-09,HOUSE,In Support Of Law Enforcement Officers
CREC-2023-01-09,2023-01-09,HOUSE,Reparations
CREC-2023-01-09,2023-01-09,HOUSE,Recognizing National Law Enforcement Appreciation Day
CREC-2023-01-09,2023-01-09,HOUSE,Commending Lebron James
CREC-2023-01-09,2023-01-09,HOUSE,Recognizing Dave Williams
CREC-2023-01-09,2023-01-09,HOUSE,Family And Small Business Taxpayer Protection Act
CREC-2023-01-09,2023-01-09,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2023-01-09,2023-01-09,HOUSE,After Recess
CREC-2023-01-09,2023-01-09,HOUSE,Recess
CREC-2023-01-09,2023-01-09,HOUSE,Family And Small Business Taxpayer Protection Act
CREC-2023-01-09,2023-01-09,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2023-01-09,2023-01-09,HOUSE,Communication From The Clerk Of The House
CREC-2023-01-09,2023-01-09,HOUSE,Communication From The Clerk Of The House
CREC-2023-01-09,2023-01-09,HOUSE,Appointment Of Members To Act As Speaker Pro Tempore To Sign Enrolled Bills And Joint Resolutions During The 118Th Congress
CREC-2023-01-09,2023-01-09,HOUSE,Recall Designee
CREC-2023-01-09,2023-01-09,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2023-01-09,2023-01-09,HOUSE,Appointment--House Office Building Commission
CREC-2023-01-09,2023-01-09,HOUSE,Making In Order Morning-Hour Debate
CREC-2023-01-09,2023-01-09,HOUSE,Granting Members Permission To Extend Remarks And Include Extraneous Material In The Congressional Record During The 118Th Congress
CREC-2023-01-09,2023-01-09,HOUSE,"Authorizing Speaker, Majority Leader, And Minority Leader To Accept Resignations And Make Appointments During The 118Th Congress"
CREC-2023-01-09,2023-01-09,HOUSE,Regarding Consent To Assemble Outside The Seat Of Government
CREC-2023-01-09,2023-01-09,HOUSE,Fixing The Daily Hour Of Meeting Of The First Session Of The One Hundred Eighteenth Congress
CREC-2023-01-09,2023-01-09,HOUSE,Adopting The Rules Of The House Of Representatives For The 118Th Congress
CREC-2023-01-09,2023-01-09,HOUSE,Announcement By The Speaker Pro Tempore
CREC-2023-01-09,2023-01-09,HOUSE,After Recess
CREC-2023-01-09,2023-01-09,HOUSE,Recess
CREC-2023-01-09,2023-01-09,HOUSE,Adopting The Rules Of The House Of Representatives For The 118Th Congress
CREC-2023-01-09,2023-01-09,HOUSE,Pledge Of Allegiance
CREC-2023-01-09,2023-01-09,HOUSE,The Journal
CREC-2023-01-09,2023-01-09,HOUSE,Prayer
CREC-2023-01-09,2023-01-09,HOUSE,Senate
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 6
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 5
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 4
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 3
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 2
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 1
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 229
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 228
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 13
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 12
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 11
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 10
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 9
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 8
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.J. Res. 7
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 227
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 219
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 218
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 217
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 216
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 215
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 214
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 213
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 212
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 226
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 225
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 224
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 223
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 222
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 221
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 220
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 211
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 181
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 180
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 179
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 178
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 177
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 176
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 210
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 209
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 208
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 207
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 206
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 205
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 204
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 203
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 175
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 201
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 200
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 199
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 198
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 197
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 196
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 195
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 194
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 193
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 192
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 174
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 191
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 190
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 189
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 188
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 187
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 186
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement For H.R. 185
CREC-2023-01-09,2023-01-09,HOUSE,Constitutional Authority Statement
CREC-2023-01-03-v169,2023-01-03,SENATE,Remembering Mike Mansfield
CREC-2023-01-03-v169,2023-01-03,SENATE,Recognition Of The Minority Leader
CREC-2023-01-03-v169,2023-01-03,SENATE,118Th Congress
CREC-2023-01-03-v169,2023-01-03,SENATE,Tribute To Damar Hamlin
CREC-2023-01-03-v169,2023-01-03,SENATE,Administration Of Oath Of Office
CREC-2023-01-03-v169,2023-01-03,SENATE,Unanimous Consent Agreements
CREC-2023-01-03-v169,2023-01-03,SENATE,To Make Effective The Appointment Of Deputy Senate Legal Counsel
CREC-2023-01-03-v169,2023-01-03,SENATE,To Make Effective Appointment Of Senate Legal Counsel
CREC-2023-01-03-v169,2023-01-03,SENATE,"Resolution Over, Under The Rule--S. Res. 7"
CREC-2023-01-03-v169,2023-01-03,SENATE,Fixing The Hour Of Daily Meeting Of The Senate
CREC-2023-01-03-v169,2023-01-03,SENATE,Notifying The House Of Representatives Of The Election Of A President Pro Tempore
CREC-2023-01-03-v169,2023-01-03,SENATE,Notifying The President Of The United States Of The Election Of A President Pro Tempore
CREC-2023-01-03-v169,2023-01-03,SENATE,"Electing Patty Murray, A Senator From The State Of Washington, To Be President Pro Tempore Of The Senate Of The United States"
CREC-2023-01-03-v169,2023-01-03,SENATE,Informing The House Of Representatives That A Quorum Of The Senate Is Assembled
CREC-2023-01-03-v169,2023-01-03,SENATE,Establishing A Committee To Inform The President Of The United States That A Quorum Of Each House Is Assembled
CREC-2023-01-03-v169,2023-01-03,SENATE,Morning Business
CREC-2023-01-03-v169,2023-01-03,SENATE,Reservation Of Leader Time
CREC-2023-01-03-v169,2023-01-03,SENATE,List Of Senators By States
CREC-2023-01-03-v169,2023-01-03,SENATE,Quorum Call
CREC-2023-01-03-v169,2023-01-03,SENATE,Recognition Of The Majority Leader
CREC-2023-01-03-v169,2023-01-03,SENATE,Administration Of Oath Of Office
CREC-2023-01-03-v169,2023-01-03,SENATE,Nominations Returned To The President
CREC-2023-01-03-v169,2023-01-03,SENATE,Nominations
CREC-2023-01-03-v169,2023-01-03,SENATE,"Recess Until Friday, January 6, 2023, At 1:05 P.M."
CREC-2023-01-03-v169,2023-01-03,SENATE,"Orders For Friday, January 6, 2023, Through Monday, January 23, 2023"
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 9--To Make Effective Appointment Of Deputy Senate Legal Counsel
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 8--To Make Effective Appointment Of Senate Legal Counsel
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 7--Fixing The Hour Of Daily Meeting Of The Senate
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 6--Fixing The Hour Of Daily Meeting Of The Senate
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 5--Notifying The House Of Representatives Of The Election Of A President Pro Tempore
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 4--Notifying The President Of The United States Of The Election Of A President Pro Tempore
CREC-2023-01-03-v169,2023-01-03,SENATE,"Senate Resolution 3--To Elect Patty Murray, A Senator From The State Of Washington, To Be President Pro Tempore Of The Senate Of The United States"
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate Resolution 2--Informing The House Of Representatives That A Quorum Of The Senate Is Assembled
CREC-2023-01-03-v169,2023-01-03,SENATE,Submitted Resolutions
CREC-2023-01-03-v169,2023-01-03,SENATE,Submission Of Concurrent And Senate Resolutions
CREC-2023-01-03-v169,2023-01-03,SENATE,"Enrolled Bills Presented, 117Th Congress"
CREC-2023-01-03-v169,2023-01-03,SENATE,Measures Held Over/Under Rule
CREC-2023-01-03-v169,2023-01-03,SENATE,"Messages From The House Received During Adjournment, 117Th Congress"
CREC-2023-01-03-v169,2023-01-03,SENATE,Executive Messages Referred
CREC-2023-01-03-v169,2023-01-03,SENATE,Messages From The President
CREC-2023-01-03-v169,2023-01-03,SENATE,Change In Party Identification
CREC-2023-01-03-v169,2023-01-03,SENATE,Morning Business
CREC-2023-01-03-v169,2023-01-03,SENATE,Unanimous Consent Agreement--Executive Calendar
CREC-2023-01-03-v169,2023-01-03,SENATE,Remembering Virginia ``Jinks'' Rogers Holton
CREC-2023-01-03-v169,2023-01-03,SENATE,Tribute To Marcy Kaptur
CREC-2023-01-03-v169,2023-01-03,SENATE,118Th Congress
CREC-2023-01-03-v169,2023-01-03,SENATE,Tribute To Ben Sasse
CREC-2023-01-03-v169,2023-01-03,SENATE,Tribute To Ben Sasse
CREC-2023-01-03-v169,2023-01-03,SENATE,Farewell To The Senate
CREC-2023-01-03-v169,2023-01-03,SENATE,Tribute To Ben Sasse
CREC-2023-01-03-v169,2023-01-03,SENATE,Tribute To Mitch Mcconnell
CREC-2023-01-03-v169,2023-01-03,SENATE,118Th Congress
CREC-2023-01-03-v169,2023-01-03,SENATE,Certificates Of Election
CREC-2023-01-03-v169,2023-01-03,SENATE,Pledge Of Allegiance
CREC-2023-01-03-v169,2023-01-03,SENATE,Prayer
CREC-2023-01-03-v169,2023-01-03,SENATE,Senate
CREC-2023-01-03-v169,2023-01-03,SENATE,Congressional Record
CREC-2023-01-03-v169,2023-01-03,HOUSE,Adjournment
CREC-2023-01-03-v169,2023-01-03,HOUSE,Election Of Speaker
CREC-2023-01-03-v169,2023-01-03,HOUSE,Announcement By The Clerk
CREC-2023-01-03-v169,2023-01-03,HOUSE,Announcement By The Clerk
CREC-2023-01-03-v169,2023-01-03,HOUSE,House Of Representatives
CREC-2023-01-03-v169,2023-01-03,HOUSE,Congressional Record
CREC-2023-01-03-v169,2023-01-03,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2023-01-03-v169,2023-01-03,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-04
CREC-2023-01-03-v169,2023-01-03,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2023-01-03-v169,2023-01-03,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2023-01-03-v169,2023-01-03,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2023-01-03-v169,2023-01-03,DAILYDIGEST,Daily Digest/Highlights + Senate
CREC-2023-01-04-i3,2023-01-04,HOUSE,Motion To Adjourn
CREC-2023-01-04-i3,2023-01-04,HOUSE,Senate
CREC-2023-01-04-i3,2023-01-04,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2023-01-04-i3,2023-01-04,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-06
CREC-2023-01-04-i3,2023-01-04,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2023-01-04-i3,2023-01-04,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2023-01-04-i3,2023-01-04,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2023-01-04-i3,2023-01-04,DAILYDIGEST,Daily Digest/Senate
CREC-2023-01-06-i6,2023-01-06,HOUSE,Adjournment
CREC-2023-01-06-i6,2023-01-06,HOUSE,Announcement By The Speaker
CREC-2023-01-06-i6,2023-01-06,HOUSE,Announcement By The Speaker
CREC-2023-01-06-i6,2023-01-06,HOUSE,Authorizing The Clerk To Inform The President Of The Election Of The Speaker And The Clerk
CREC-2023-01-06-i6,2023-01-06,HOUSE,"Appointment Of Members To Committee To Notify The President, Pursuant To House Resolution 3"
CREC-2023-01-06-i6,2023-01-06,HOUSE,To Inform The Senate That A Quorum Of The House Has Assembled And Of The Election Of The Speaker And The Clerk
CREC-2023-01-06-i6,2023-01-06,HOUSE,Swearing In Of Officers Of The House Of Representatives
CREC-2023-01-06-i6,2023-01-06,HOUSE,Appointment Of Sergeant At Arms Of The House Of Representatives
CREC-2023-01-06-i6,2023-01-06,HOUSE,Electing Officers Of The House Of Representatives
CREC-2023-01-06-i6,2023-01-06,HOUSE,Minority Whip
CREC-2023-01-06-i6,2023-01-06,HOUSE,Majority Whip
CREC-2023-01-06-i6,2023-01-06,HOUSE,Minority Leader
CREC-2023-01-06-i6,2023-01-06,HOUSE,Majority Leader
CREC-2023-01-06-i6,2023-01-06,HOUSE,Authorizing The Speaker To Appoint A Committee To Notify The President Of The Assembly Of The Congress
CREC-2023-01-06-i6,2023-01-06,HOUSE,Swearing In Of Members
CREC-2023-01-06-i6,2023-01-06,HOUSE,Swearing In Of Speaker
CREC-2023-01-06-i6,2023-01-06,HOUSE,Motion To Adjourn
CREC-2023-01-06-i6,2023-01-06,HOUSE,House Of Representatives
CREC-2023-01-06-i6,2023-01-06,HOUSE,Congressional Record
CREC-2023-01-06-i6,2023-01-06,EXTENSIONS,"Introduction Of The Washington, D.C. Admission Act"
CREC-2023-01-06-i6,2023-01-06,EXTENSIONS,Honoring The Service Of Tom Butt
CREC-2023-01-06-i6,2023-01-06,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2023-01-06-i6,2023-01-06,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-10
CREC-2023-01-06-i6,2023-01-06,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2023-01-06-i6,2023-01-06,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2023-01-06-i6,2023-01-06,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2023-01-06-i6,2023-01-06,DAILYDIGEST,Daily Digest/Senate
CREC-2023-01-06-i5,2023-01-06,SENATE,"Adjournment Until Tuesday, January 10, 2023, At 10 A.M."
CREC-2023-01-06-i5,2023-01-06,SENATE,Appointment Of Acting President Pro Tempore
CREC-2023-01-06-i5,2023-01-06,SENATE,Senate
CREC-2023-01-06-i5,2023-01-06,SENATE,Congressional Record
CREC-2023-01-06-i5,2023-01-06,HOUSE,Motion To Adjourn
CREC-2023-01-06-i5,2023-01-06,HOUSE,House Of Representatives
CREC-2023-01-06-i5,2023-01-06,HOUSE,Congressional Record
CREC-2023-01-06-i5,2023-01-06,DAILYDIGEST,Daily Digest/Next Meeting Of The Senate + Next Meeting Of The House Of Representatives + Other End Matter
CREC-2023-01-06-i5,2023-01-06,DAILYDIGEST,Daily Digest/Committee Meetings For 2023-01-10
CREC-2023-01-06-i5,2023-01-06,DAILYDIGEST,Daily Digest/House Committee Meetings
CREC-2023-01-06-i5,2023-01-06,DAILYDIGEST,Daily Digest/House Of Representatives
CREC-2023-01-06-i5,2023-01-06,DAILYDIGEST,Daily Digest/Senate Committee Meetings
CREC-2023-01-06-i5,2023-01-06,DAILYDIGEST,Daily Digest/Senate
CREC-2022-05-19-i87,2022-05-19,SENATE,Confirmations
